simulation_id,building_id,apartment_count,average_apt_area,levels_count,footprint_size,address,epw
778,1651,13,118,5,152.1,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
779,2873,13,117.2,3,498.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
780,2875,19,119.2,4,554.4,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
781,2878,19,118.5,4,559.6,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
782,1897,13,75.5,3,327.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
783,2279,57,132,5,1509,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
784,2474,4,405.1,1,1620.6,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
785,1411,16,107.2,6,220,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
786,432,9,106.2,4,237.3,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
787,1562,21,82.8,4,437.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
788,1563,16,82.1,3,433,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
789,1564,19,70.4,3,445.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
790,5462,4,85.4,3,125.7,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
791,1320,4,179.6,4,180.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
792,1260,23,84.4,4,518.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
793,18565,117,87.8,22,1153.8,43 Tian Yao Xin Cun,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583670_IWEC/CHN_Shanghai.Shanghai.583670_IWEC.zip
794,256,17,119.4,4,524.4,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
795,308,20,82.4,5,307.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
796,1120,145,167,8,4693.6,Mahakali Caves Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip
797,562,16,133.6,5,427,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
798,558,16,129.1,5,408.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
799,559,16,129,5,416.7,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
800,2306,15,114.3,5,328.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
801,2305,15,107,5,7.8,7230 Al Nashra,No match found
801,2302,15,149.5,6,387.5,Mahakali Caves Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
802,2303,12,168,5,0.5,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip
803,2304,15,135.8,6,13.7,99 Lat Phrao Rd,No match found
804,332,18,75.6,6,227.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
805,368,5,86.7,2,216.6,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
806,16,22,82.1,3,600.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
807,17,7,84.4,3,199.6,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
808,1912,18,91.1,4,418.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
809,1531,13,90.8,4,295.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
810,1529,13,90.7,4,294.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
811,2352,7,133.8,3,310.1,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
812,2354,14,126.8,4,528.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
813,2351,15,118.7,4,525,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
814,2353,7,124.7,3,295.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
815,2356,13,121,4,280.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
816,2355,2,148.9,2,148.9,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
817,47,16,110.5,5,457.8,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
818,2034,8,108.2,4,194.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
819,2033,7,96.7,3,223.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
820,2035,6,106.2,3,191,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
821,2000,12,61.8,5,165.4,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
822,1999,10,77.1,5,173.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
823,2001,10,79.1,5,177.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
824,2273,43,57.3,6,411.7,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
825,3380,26,104.2,5,603.6,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
826,3382,21,111.2,4,601,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
827,3381,22,113.6,4,675.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
828,18219,32,88.9,6,427,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
829,3,31,101.3,10,313.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
830,790,9,87.6,4,195,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
831,793,46,120.1,12,460.3,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
832,792,47,120.3,12,469.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
833,791,9,99.2,4,222.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
834,789,9,100.4,4,224.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
835,5356,3,77.3,2,118.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
836,18212,8,151,5,263.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
837,422,10,102.7,3,342.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
838,419,10,94.5,3,314.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
839,420,10,102.1,3,340.4,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
840,1104,15,124.4,5,233.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
841,2124,19,86.3,3,546.4,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
842,5736,2,88.4,2,114.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
843,18211,10,149.4,6,253.2,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
844,3323,28,125.3,6,597.4,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
845,15,15,91.5,4,347.3,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
846,1959,19,106.5,5,437.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
847,331,19,80.4,5,295,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
848,502,18,127.2,4,7.7,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
849,501,17,126.1,4,601.8,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
850,503,8,152.5,4,307.8,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
851,2990,2,126.9,1,253.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
852,469,13,56.2,3,227,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
853,468,13,76.6,3,331.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
854,1103,15,76.4,5,224.3,Mahakali Caves Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
855,2198,58,129.1,6,1514.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
856,1081,19,70.9,5,268.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip
857,1082,17,79.7,5,272,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
858,18207,11,106.6,6,216.3,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
859,530,14,113.4,7,113,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
860,533,14,167.1,7,79.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
861,532,15,109.7,7,109.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
862,1631,9,143.7,5,265.7,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
863,3290,23,133.9,6,521.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
864,3303,15,136.2,4,523,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
865,3287,15,136,4,521.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
866,3310,44,115.6,8,668,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
867,3313,44,115.5,8,668,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
868,3292,23,134,6,521.3,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
869,3305,23,134.5,6,523.7,Laxenburger Str. 2,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
870,3306,18,107.2,6,323.3,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
871,3307,21,108.9,7,6.4,Avenida da Boavista 1150,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip
872,3308,24,110.3,8,332,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
873,3284,15,136,4,522,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/PRT/PRT_Porto.085450_IWEC/PRT_Porto.085450_IWEC.zip
874,1128,15,117.7,4,510.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
875,1217,52,85.7,8,587.3,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
876,18238,21,220.2,7,1280.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
877,18242,12,581,8,104.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
878,17522,11,146.6,6,264.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
879,17519,11,145.6,6,264,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
880,1821,19,80,6,262.4,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
881,1818,20,94.2,6,328.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
882,1819,19,79.7,6,261.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
883,1822,15,109.1,6,288.4,Avenida da Boavista 1150,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
884,1820,17,115.8,6,345.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
885,18244,15,133.6,5,471.2,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/PRT/PRT_Porto.085450_IWEC/PRT_Porto.085450_IWEC.zip
886,18367,25,129.1,5,610,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
887,835,13,49.9,4,163.9,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
888,2891,8,278.6,5,662.9,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
889,1535,26,81.6,4,513.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
890,1534,17,74.1,4,313.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
891,701,8,173.5,5,225.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
892,704,8,170.8,5,18.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
893,703,8,172.5,5,222.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
894,705,8,176.3,5,222.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
895,702,8,173.6,5,202.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
896,706,8,172.2,5,198.4,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
897,59,4,72.9,3,97.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
898,17720,7,92.2,3,213,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
899,17721,7,92.2,3,13.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
900,17721,7,92.2,3,13.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
901,17722,7,92.4,3,14.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
902,1900,12,82.6,4,271.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
903,1747,11,127.9,3,551.2,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
904,1746,12,158.6,3,725.4,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
905,1745,6,133.2,3,322.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
906,2215,25,89.5,3,745.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
907,18196,14,64.8,5,175.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
908,440,12,89.3,4,282.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
909,439,12,90.1,4,285.3,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
